0,1,2,3,4,5,6,7
2019-10-11 10:20:28,"RT @ShehuSani: A lecturer condemned #Sexforgrades on his facebook wall,one of his old female student  commented with “Hmmmnnnn”,within seco…",en,Katsina state,False,Twitter for Android,2983,0
2019-10-11 10:20:22,"RT @ShehuSani: A lecturer condemned #Sexforgrades on his facebook wall,one of his old female student  commented with “Hmmmnnnn”,within seco…",en,"Ogbomosho, Nigeria",False,Twitter for Android,2983,0
2019-10-11 10:20:20,"RT @Adesola_AU: None of these female celebrities have said anything about #SexForGrades. But because OAPs don’t like you, you’re foaming at…",en,,False,Twitter for iPhone,80,0
2019-10-11 10:20:16,"RT @Adesola_AU: None of these female celebrities have said anything about #SexForGrades. But because OAPs don’t like you, you’re foaming at…",en,In my bubble,False,Twitter Web App,80,0
2019-10-11 10:20:00,"RT @edechiene: This brave girl did this story last year and it didn't go viral, let me bring it back again.

Ndi University of Nigeria Enug…",en,somewhere safe,False,Twitter for Android,2053,0
2019-10-11 10:19:52,"RT @ShehuSani: A lecturer condemned #Sexforgrades on his facebook wall,one of his old female student  commented with “Hmmmnnnn”,within seco…",en,Nigeria,False,Twitter for Android,2983,0
2019-10-11 10:19:48,@HenshawKate @EVA_Nigeria @womenfundng @wfm917 @CDDWestAfrica @HassanIdayat @oaaigbe @cirddocNG @RinsolaAbiola… https://t.co/9iLNAYSG6h,en,Federal Capital Territory,False,Twitter Web App,4,5
2019-10-11 10:19:38,RT @HNNAfrica: Most Nigerians don't know the struggle between domestic journalists and those that attach themselves to foreign platforms ta…,en,lagos,False,Twitter for Android,1,0
2019-10-11 10:19:30,"Aisha Buhari was locked up so she won't interfere with the Buhari's wedding. 
#izzyaccess #buhari #aishabuhari… https://t.co/dwOcvg5O2U",en,,False,IFTTT,0,0
2019-10-11 10:19:01,"RT @ShehuSani: A lecturer condemned #Sexforgrades on his facebook wall,one of his old female student  commented with “Hmmmnnnn”,within seco…",en,,False,Twitter for iPhone,2983,0
2019-10-11 10:19:00,E for Excellent... 😂😂😂😂😂 that hilly billy lecturer must come out and explain what his own E means oooo... Baba olos… https://t.co/ds3TxADf9F,en,"Lasgidi, Nigeria",False,Instagram,0,0
2019-10-11 10:18:58,"RT @ShehuSani: A lecturer condemned #Sexforgrades on his facebook wall,one of his old female student  commented with “Hmmmnnnn”,within seco…",en,"Lagos, Nigeria",False,Twitter for Android,2983,0
2019-10-11 10:18:49,"RT @ShehuSani: A lecturer condemned #Sexforgrades on his facebook wall,one of his old female student  commented with “Hmmmnnnn”,within seco…",en,Accra - Dansoman,False,Twitter for Android,2983,0
2019-10-11 10:18:48,"RT @ShehuSani: A lecturer condemned #Sexforgrades on his facebook wall,one of his old female student  commented with “Hmmmnnnn”,within seco…",en,Nigeria,False,Twitter for Android,2984,0
2019-10-11 10:18:25,RT @oluremisonaiya: Can't get this off my mind: @kikimordi had to drop out of univ cos of #SexForGrades; @emekachukwuleta lost his MTN scho…,en,,False,Twitter for iPhone,497,0
2019-10-11 10:18:16,"RT @maihular: Seriously the fear of BBC #Sexforgrades is now a wisdom.

When females enter lecturers office , they be like Dan Uwarki fita…",en,"Federal Capital Territory, Nig",False,Twitter for Android,2,0
2019-10-11 10:18:15,"RT @ShehuSani: A lecturer condemned #Sexforgrades on his facebook wall,one of his old female student  commented with “Hmmmnnnn”,within seco…",en,,False,Twitter for Android,2984,0
2019-10-11 10:17:59,"Hey!... Its #freakyfridayfreestyle again!.
@Voice2rep @falzthebahdguy @choccitymusic @NLinNigeria
say no to… https://t.co/Hums6jffe9",en,in the wild,False,Twitter for Android,1,3
2019-10-11 10:17:43,"RT @ShehuSani: A lecturer condemned #Sexforgrades on his facebook wall,one of his old female student  commented with “Hmmmnnnn”,within seco…",en,"Anambra, Nigeria",False,Twitter for Android,2984,0
2019-10-11 10:17:41,"RT @ShehuSani: A lecturer condemned #Sexforgrades on his facebook wall,one of his old female student  commented with “Hmmmnnnn”,within seco…",en,Nigeria,False,Twitter for iPhone,2984,0
2019-10-11 10:17:32,"RT @edechiene: This brave girl did this story last year and it didn't go viral, let me bring it back again.

Ndi University of Nigeria Enug…",en,"Lagos, Nigeria",False,Twitter for Android,2053,0
2019-10-11 10:17:27,"RT @ShehuSani: A lecturer condemned #Sexforgrades on his facebook wall,one of his old female student  commented with “Hmmmnnnn”,within seco…",en,"Edo, Nigeria",False,Twitter for iPhone,2984,0
2019-10-11 10:16:12,"RT @Adesola_AU: None of these female celebrities have said anything about #SexForGrades. But because OAPs don’t like you, you’re foaming at…",en,Lost in Transit,False,Twitter for iPhone,80,0
2019-10-11 10:16:10,"RT @UnclePamilerin: The Issues 😔 On today’s episode of, #SexForGrades ft Usmanu Danfodiyo University Sokoto https://t.co/1vyVSqP1BZ",en,Inside Life (Ninu Aye) ,False,Twitter for Android,47,0
2019-10-11 10:16:10,"RT @ShehuSani: A lecturer condemned #Sexforgrades on his facebook wall,one of his old female student  commented with “Hmmmnnnn”,within seco…",en,"Port Harcourt, Nigeria",False,Twitter for Android,2984,0
2019-10-11 10:15:50,"RT @ShehuSani: A lecturer condemned #Sexforgrades on his facebook wall,one of his old female student  commented with “Hmmmnnnn”,within seco…",en,"Kebbi, Nigeria",False,Twitter for Android,2984,0
2019-10-11 10:15:31,"RT @ShehuSani: A lecturer condemned #Sexforgrades on his facebook wall,one of his old female student  commented with “Hmmmnnnn”,within seco…",en,"Lagos, Nigeria",False,Twitter for Android,2984,0
2019-10-11 10:15:27,"RT @ShehuSani: A lecturer condemned #Sexforgrades on his facebook wall,one of his old female student  commented with “Hmmmnnnn”,within seco…",en,Lagos,False,Twitter for Android,2984,0
2019-10-11 10:15:24,Just some few days ago you were calling on Christian council to come out and condemn #SexForGrades expose ...is it… https://t.co/XGD6r5IWLu,en,"Greater Accra, Ghana",False,Twitter for Android,0,3
2019-10-11 10:15:22,"RT @kikimordi: Hey I forgot to mention that we hit a million views in two days!
How cool is that? @BBCAfrica
#BBCAfricaEye #SexForGrades…",en,nirvana,False,Twitter Web App,168,0
2019-10-11 10:15:16,RT @oluremisonaiya: Can't get this off my mind: @kikimordi had to drop out of univ cos of #SexForGrades; @emekachukwuleta lost his MTN scho…,en,Janat-ul Firdaus,False,Twitter for Android,497,0
2019-10-11 10:15:13,"RT @ShehuSani: A lecturer condemned #Sexforgrades on his facebook wall,one of his old female student  commented with “Hmmmnnnn”,within seco…",en,Zaria,False,Twitter for Android,2984,0
2019-10-11 10:15:11,RT @oluremisonaiya: Can't get this off my mind: @kikimordi had to drop out of univ cos of #SexForGrades; @emekachukwuleta lost his MTN scho…,en,Nigeria,False,Twitter for iPhone,497,0
2019-10-11 10:15:01,"RT @Nwankpa_A: UNILAG Mass Comm students, if you believe your HOD is discriminating against you because of the #SexForGrades documentary, p…",en,,False,Twitter for Android,131,0
2019-10-11 10:14:55,"RT @Nwankpa_A: UNILAG Mass Comm students, if you believe your HOD is discriminating against you because of the #SexForGrades documentary, p…",en,Inside Life. ,False,Twitter for iPhone,131,0
2019-10-11 10:14:45,"RT @Adesola_AU: None of these female celebrities have said anything about #SexForGrades. But because OAPs don’t like you, you’re foaming at…",en,"Lagos, Nigeria",False,Twitter for Android,80,0
2019-10-11 10:14:32,"RT @ShehuSani: A lecturer condemned #Sexforgrades on his facebook wall,one of his old female student  commented with “Hmmmnnnn”,within seco…",en,"Lagos, Nigeria",False,Twitter for iPhone,2984,0
2019-10-11 10:14:22,"RT @ShehuSani: A lecturer condemned #Sexforgrades on his facebook wall,one of his old female student  commented with “Hmmmnnnn”,within seco…",en,"Lekki, Lagos Nigeria",False,Twitter Web App,2984,0
2019-10-11 10:14:15,RT @JKFagge: I’ve become numb after discovering that some women at IDPs have to have sex to eat the food that government and iNGOs provide…,en,StiLl searching,False,Twitter for Android,1290,0
2019-10-11 10:14:14,"RT @ShehuSani: A lecturer condemned #Sexforgrades on his facebook wall,one of his old female student  commented with “Hmmmnnnn”,within seco…",en,Zaporozhye Ukraine,False,Twitter for Android,2984,0
2019-10-11 10:14:14,RT @oluremisonaiya: Can't get this off my mind: @kikimordi had to drop out of univ cos of #SexForGrades; @emekachukwuleta lost his MTN scho…,en,,False,Twitter for iPhone,497,0
2019-10-11 10:14:12,"RT @ShehuSani: A lecturer condemned #Sexforgrades on his facebook wall,one of his old female student  commented with “Hmmmnnnn”,within seco…",en,Abuja,False,Twitter for Android,2984,0
2019-10-11 10:14:05,"RT @ShehuSani: A lecturer condemned #Sexforgrades on his facebook wall,one of his old female student  commented with “Hmmmnnnn”,within seco…",en,Mars,False,Twitter for Android,2984,0
2019-10-11 10:13:48,"RT @ShehuSani: A lecturer condemned #Sexforgrades on his facebook wall,one of his old female student  commented with “Hmmmnnnn”,within seco…",en,"ABUJA, NIGERIA",False,Twitter for iPhone,2984,0
2019-10-11 10:13:46,"RT @ShehuSani: A lecturer condemned #Sexforgrades on his facebook wall,one of his old female student  commented with “Hmmmnnnn”,within seco…",en,"lagos,Nigeria",False,Twitter for Android,2984,0
2019-10-11 10:13:40,"RT @ShehuSani: A lecturer condemned #Sexforgrades on his facebook wall,one of his old female student  commented with “Hmmmnnnn”,within seco…",en,"Federal Capital Territory, Nig",False,Twitter for Android,2984,0
2019-10-11 10:13:36,This #sexforgrades is threatening academic freedom in West Africa 🤣🤣🤣🤣. https://t.co/oOpRhWH5DQ,en,"England, United Kingdom",False,Twitter for Android,0,0
2019-10-11 10:13:20,"RT @ShehuSani: A lecturer condemned #Sexforgrades on his facebook wall,one of his old female student  commented with “Hmmmnnnn”,within seco…",en,"Lagos, Nigeria",False,Twitter for Android,2984,0
2019-10-11 10:13:13,"RT @ShehuSani: A lecturer condemned #Sexforgrades on his facebook wall,one of his old female student  commented with “Hmmmnnnn”,within seco…",en,"Bauchi, Nigeria",False,Twitter for Android,2984,0
2019-10-11 10:13:01,"RT @Adesola_AU: None of these female celebrities have said anything about #SexForGrades. But because OAPs don’t like you, you’re foaming at…",en,Wherever Alexi is,False,Twitter for iPhone,80,0
2019-10-11 10:12:40,"RT @atiku: I welcome the reintroduction of the Anti-Sexual Harassment Bill, a carryover from the 8th @NGRSenate. I hope that it will be one…",en,,False,Twitter for Android,621,0
2019-10-11 10:12:26,"RT @ShehuSani: A lecturer condemned #Sexforgrades on his facebook wall,one of his old female student  commented with “Hmmmnnnn”,within seco…",en,"ÜT: 6.5208272,3.3690075",False,Twitter for Android,2984,0
2019-10-11 10:12:21,"RT @atiku: I welcome the reintroduction of the Anti-Sexual Harassment Bill, a carryover from the 8th @NGRSenate. I hope that it will be one…",en,,False,Twitter for Android,621,0
2019-10-11 10:12:15,RT @dammy__snow: Confuse Me @dammy__snow ft @fabulouspizzy .......anticipate 💥 💥 💥 💃💃💃💃 #SexForGrades https://t.co/EyiFR0D5nz,en,"Lagos, Nigeria",False,Twitter for Android,11,0
2019-10-11 10:11:55,"RT @ShehuSani: A lecturer condemned #Sexforgrades on his facebook wall,one of his old female student  commented with “Hmmmnnnn”,within seco…",en,idiopathic ,False,Twitter for Android,2984,0
2019-10-11 10:11:48,"RT @Adesola_AU: None of these female celebrities have said anything about #SexForGrades. But because OAPs don’t like you, you’re foaming at…",en,"Lagos, Nigeria",False,Twitter for Android,80,0
2019-10-11 10:11:47,"RT @ShehuSani: A lecturer condemned #Sexforgrades on his facebook wall,one of his old female student  commented with “Hmmmnnnn”,within seco…",en,"Abuja, Nigeria",False,Twitter for Android,2984,0
2019-10-11 10:11:32,RT @Mwansa__: I think I have read this wrong but I think you are implying that #sexforgrades is a story of prostitution of which it is not.…,en,"Lusaka, Zambia",False,Twitter for iPhone,4,0
2019-10-11 10:11:26,"RT @Nwankpa_A: UNILAG Mass Comm students, if you believe your HOD is discriminating against you because of the #SexForGrades documentary, p…",en,,False,Twitter for Android,131,0
2019-10-11 10:11:17,"RT @ShehuSani: A lecturer condemned #Sexforgrades on his facebook wall,one of his old female student  commented with “Hmmmnnnn”,within seco…",en,"Lagos, Nigeria",False,Twitter for Android,2984,0
2019-10-11 10:11:01,RT @oluremisonaiya: Can't get this off my mind: @kikimordi had to drop out of univ cos of #SexForGrades; @emekachukwuleta lost his MTN scho…,en,Lagos ,False,Twitter for Android,497,0
2019-10-11 10:10:47,"RT @BBCAfrica: For the past year, BBC Africa Eye has been secretly investigating sexual harassment by lecturers at West Africa's most prest…",en,,False,Twitter for Android,16551,0
2019-10-11 10:10:40,RT @oluremisonaiya: Can't get this off my mind: @kikimordi had to drop out of univ cos of #SexForGrades; @emekachukwuleta lost his MTN scho…,en,Flying dutchman ,False,Twitter for iPhone,497,0
2019-10-11 10:10:40,"RT @ShehuSani: A lecturer condemned #Sexforgrades on his facebook wall,one of his old female student  commented with “Hmmmnnnn”,within seco…",en,Fid-Dunya,False,Twitter for Android,2984,0
2019-10-11 10:10:34,"RT @ShehuSani: A lecturer condemned #Sexforgrades on his facebook wall,one of his old female student  commented with “Hmmmnnnn”,within seco…",en,Lagos ,False,Twitter for Android,2984,0
2019-10-11 10:10:26,"RT @ShehuSani: A lecturer condemned #Sexforgrades on his facebook wall,one of his old female student  commented with “Hmmmnnnn”,within seco…",en,"Lagos, Nigeria",False,Twitter for Android,2984,0
2019-10-11 10:10:13,"RT @ShehuSani: A lecturer condemned #Sexforgrades on his facebook wall,one of his old female student  commented with “Hmmmnnnn”,within seco…",en,"Onitsha, Nigeria",False,Twitter for Android,2984,0
2019-10-11 10:10:11,"RT @ShehuSani: A lecturer condemned #Sexforgrades on his facebook wall,one of his old female student  commented with “Hmmmnnnn”,within seco…",en,Lagos,False,Twitter for Android,2984,0
2019-10-11 10:10:11,"Today In misogyny...
#sexforgrades https://t.co/QclfiIQmE6",en,"Johannesburg, South Africa  | ",False,Twitter for iPhone,0,0
2019-10-11 10:09:59,"RT @ShehuSani: A lecturer condemned #Sexforgrades on his facebook wall,one of his old female student  commented with “Hmmmnnnn”,within seco…",en,,False,Twitter for Android,2984,0
2019-10-11 10:09:42,"RT @Adesola_AU: None of these female celebrities have said anything about #SexForGrades. But because OAPs don’t like you, you’re foaming at…",en,"Asaba, Nigeria",False,Twitter Web App,80,0
2019-10-11 10:09:33,"Seriously the fear of BBC #Sexforgrades is now a wisdom.

When females enter lecturers office , they be like Dan Uw… https://t.co/A7LlHr3E1C",en,GiveNorthEducation,False,Twitter for iPhone,2,6
2019-10-11 10:09:31,"RT @Adesola_AU: None of these female celebrities have said anything about #SexForGrades. But because OAPs don’t like you, you’re foaming at…",en,,False,Twitter for iPhone,80,0
2019-10-11 10:09:30,RT @CueaSave: @DFK_ONyamokami @RepublikFree @wmnjoya @CofekRebranded @ekisiangani @SammyMonoo_KE @TomJMO @KNyamokami @oyookraft @CUE_Kenya…,en,"Narok, Kenya",False,Twitter for Android,1,0
2019-10-11 10:09:26,"RT @ShehuSani: A lecturer condemned #Sexforgrades on his facebook wall,one of his old female student  commented with “Hmmmnnnn”,within seco…",en,"Lagos, Nigeria",False,Twitter for Android,2984,0
2019-10-11 10:09:14,"Happy international day of the girl child... Educate a girl, support a girl, empower a girl, encourage a girl, love… https://t.co/U3pD36YP7b",en,"Lagos, Nigeria",False,Twitter for Android,0,0
2019-10-11 10:09:11,"RT @ShehuSani: A lecturer condemned #Sexforgrades on his facebook wall,one of his old female student  commented with “Hmmmnnnn”,within seco…",en,,False,Twitter for Android,2984,0
2019-10-11 10:09:07,RT @oluremisonaiya: Can't get this off my mind: @kikimordi had to drop out of univ cos of #SexForGrades; @emekachukwuleta lost his MTN scho…,en,,False,Twitter for iPhone,497,0
2019-10-11 10:09:07,RT @oluremisonaiya: Can't get this off my mind: @kikimordi had to drop out of univ cos of #SexForGrades; @emekachukwuleta lost his MTN scho…,en,Worldwide,False,Twitter for Android,497,0
2019-10-11 10:09:02,"RT @ShehuSani: A lecturer condemned #Sexforgrades on his facebook wall,one of his old female student  commented with “Hmmmnnnn”,within seco…",en,Nigeria,False,Twitter for Android,2984,0
2019-10-11 10:08:59,"RT @Coal_City: UNN lecturer clears the air on his previous facebook post. Says he would never support #SexForGrades.

#CoalCityConnect http…",en,Nigeria ,False,Twitter for Android,35,0
2019-10-11 10:08:44,RT @oluremisonaiya: Can't get this off my mind: @kikimordi had to drop out of univ cos of #SexForGrades; @emekachukwuleta lost his MTN scho…,en,"Oyo, Nigeria",False,Twitter for Android,497,0
2019-10-11 10:08:39,RT @oluremisonaiya: Can't get this off my mind: @kikimordi had to drop out of univ cos of #SexForGrades; @emekachukwuleta lost his MTN scho…,en,"Lagos, Nigeria",False,Twitter for iPhone,497,0
2019-10-11 10:08:36,"RT @ShehuSani: A lecturer condemned #Sexforgrades on his facebook wall,one of his old female student  commented with “Hmmmnnnn”,within seco…",en,BooYah!,False,Twitter for Android,2984,0
2019-10-11 10:08:19,@HenshawKate @EVA_Nigeria @womenfundng @wfm917 @CDDWestAfrica @HassanIdayat @oaaigbe @cirddocNG @RinsolaAbiola… https://t.co/W2yzO67M96,en,Federal Capital Territory,False,Twitter Web App,3,3
2019-10-11 10:08:19,How and why the marrying of 2nd wife by the @NGRPresident came up in reasoning and becomes an issue needs to be exa… https://t.co/4s12RR1EAK,en,Cooks Island,False,Twitter for Android,0,1
2019-10-11 10:08:17,"RT @ShehuSani: A lecturer condemned #Sexforgrades on his facebook wall,one of his old female student  commented with “Hmmmnnnn”,within seco…",en,on my way back.,False,Twitter for iPhone,2984,0
2019-10-11 10:08:12,"RT @AkiMarlin: For those searching for the BBC 
#SEXFORGRADES  🎥 Documentary here is a  #THREAD for the Video as it unrolls ; this is a cal…",en,Runway,False,Twitter for iPhone,5147,0
2019-10-11 10:08:00,"RT @ShehuSani: A lecturer condemned #Sexforgrades on his facebook wall,one of his old female student  commented with “Hmmmnnnn”,within seco…",en,"Kaduna, Nigeria",False,Twitter for iPhone,2984,0
2019-10-11 10:07:58,"RT @ShehuSani: A lecturer condemned #Sexforgrades on his facebook wall,one of his old female student  commented with “Hmmmnnnn”,within seco…",en,,False,Twitter Web App,2984,0
2019-10-11 10:07:51,"RT @ShehuSani: A lecturer condemned #Sexforgrades on his facebook wall,one of his old female student  commented with “Hmmmnnnn”,within seco…",en,Nigeria,False,Twitter for Android,2984,0
2019-10-11 10:07:49,"RT @BBCAfrica: ""This was the hardest thing I've ever done.""

@kikimordi tells our Women's Affairs journalist @azzy4women, what it was like…",en,"Lagos, Nigeria",False,Twitter for Android,136,0
2019-10-11 10:07:33,"RT @ShehuSani: A lecturer condemned #Sexforgrades on his facebook wall,one of his old female student  commented with “Hmmmnnnn”,within seco…",en,"Abuja, Nigeria ",False,Twitter for Android,2984,0
2019-10-11 10:07:30,"RT @ShehuSani: A lecturer condemned #Sexforgrades on his facebook wall,one of his old female student  commented with “Hmmmnnnn”,within seco…",en,"Lagos, Nigeria",False,Twitter for Android,2984,0
2019-10-11 10:07:26,"RT @oluwavalu: I have an 18 yr old sister who recently gained admission into the university of Lagos from Queens college

After seeing the…",en,BKLYNYCSTHLMLAGOS & beyond,False,Twitter for iPhone,14,0
2019-10-11 10:07:14,"@adomakoampofo You aren’t alone. I’m exhausted, disappointed, angry but know we must seize this moment &amp; end normal… https://t.co/xs3gLdoUg1",en,"Brooklyn, New York",False,Twitter for iPad,0,0
2019-10-11 10:07:11,"RT @ShehuSani: A lecturer condemned #Sexforgrades on his facebook wall,one of his old female student  commented with “Hmmmnnnn”,within seco…",en,"Ojo, Lagos ",False,Twitter for Android,2984,0
2019-10-11 10:06:54,"RT @emekachukwuleta: A thread. #SexForGrades

I won the much coveted MTN scholarship just after my first year in Uni. It was a proud moment…",en,Ivory Coast,False,Twitter for Android,4076,0
2019-10-11 10:06:45,"RT @ShehuSani: A lecturer condemned #Sexforgrades on his facebook wall,one of his old female student  commented with “Hmmmnnnn”,within seco…",en,"Lagos, Nigeria",False,Twitter for Android,2984,0
2019-10-11 10:06:42,"RT @ShehuSani: A lecturer condemned #Sexforgrades on his facebook wall,one of his old female student  commented with “Hmmmnnnn”,within seco…",en,Nigeria,False,Twitter for Android,2984,0
2019-10-11 10:06:40,RT @oluremisonaiya: Can't get this off my mind: @kikimordi had to drop out of univ cos of #SexForGrades; @emekachukwuleta lost his MTN scho…,en,Somewhere DISRUPT’n,False,Twitter for iPhone,497,0
2019-10-11 10:06:30,"RT @kikimordi: Hey I forgot to mention that we hit a million views in two days!
How cool is that? @BBCAfrica
#BBCAfricaEye #SexForGrades…",en,,False,Twitter for iPhone,168,0
2019-10-11 10:06:29,"RT @Adesola_AU: None of these female celebrities have said anything about #SexForGrades. But because OAPs don’t like you, you’re foaming at…",en,probably by the food,False,Twitter for Android,80,0
2019-10-11 10:06:28,@Ohene_spio14 This is a universal issue that affects all women whether pressured or not in college (&amp; I was). It's… https://t.co/D1Skpwauus,en,New York,False,Twitter for Android,0,0
2019-10-11 10:06:28,"#sexforgrades #Vector All you need  to know about Sex for grades ( marks)   in Nigeria 
👇👇👇 full video… https://t.co/MgH8OVDAFf",en,"Lagos, Nigeria",False,Twitter for Android,0,0
2019-10-11 10:06:22,"RT @ShehuSani: A lecturer condemned #Sexforgrades on his facebook wall,one of his old female student  commented with “Hmmmnnnn”,within seco…",en,Canada in Jesus Name,False,Twitter for Android,2984,0
2019-10-11 10:06:18,"RT @ShehuSani: A lecturer condemned #Sexforgrades on his facebook wall,one of his old female student  commented with “Hmmmnnnn”,within seco…",en,Lagos ,False,Twitter for Android,2984,0
2019-10-11 10:06:17,"RT @coolfinesse: On #InternationalDayoftheGirlChild, our focus is on the 1.1 billion young girls worldwide, many of whom face challenges su…",en,"Enugu, Nigeria",False,Twitter for Android,8,0
2019-10-11 10:06:10,"RT @emekachukwuleta: A thread. #SexForGrades

I won the much coveted MTN scholarship just after my first year in Uni. It was a proud moment…",en,"Global citizen, no boundaries.",False,Twitter for Android,4076,0
2019-10-11 10:06:09,"RT @ShehuSani: A lecturer condemned #Sexforgrades on his facebook wall,one of his old female student  commented with “Hmmmnnnn”,within seco…",en,"Bauchi, Nigeria",False,Twitter for Android,2984,0
2019-10-11 10:05:50,"RT @BBCAfrica: For the past year, BBC Africa Eye has been secretly investigating sexual harassment by lecturers at West Africa's most prest…",en,"Lagos, Nigeria",False,Twitter for iPhone,16551,0
2019-10-11 10:05:44,"RT @ShehuSani: A lecturer condemned #Sexforgrades on his facebook wall,one of his old female student  commented with “Hmmmnnnn”,within seco…",en,"Abuja, Nigeria",False,Twitter for iPhone,2984,0
2019-10-11 10:05:40,"RT @_MainaWachira: I only wish the BBC did the undercover investigations in Kenya about the evil University lecturers and staff. UON, KU, T…",en,Kakamega Kenya,False,Twitter Web App,3,0
2019-10-11 10:05:23,"RT @ShehuSani: A lecturer condemned #Sexforgrades on his facebook wall,one of his old female student  commented with “Hmmmnnnn”,within seco…",en,Nigeria,False,Twitter for Android,2984,0
2019-10-11 10:05:22,"RT @babastundey: A University lecturer condemned #Sexforgrades on his facebook wall, one of his old female student  commented with just  “H…",en,New York,False,Twitter Web App,1,0
2019-10-11 10:05:14,"A lecturer condemned #Sexforgrades on his facebook wall,one of his old female student  commented with “Hmmmnnnn”,wi… https://t.co/jL3sIxUQ67",en,Nigeria,False,Facebook,0,2
2019-10-11 10:05:11,"RT @ShehuSani: A lecturer condemned #Sexforgrades on his facebook wall,one of his old female student  commented with “Hmmmnnnn”,within seco…",en,"Lagos, Nigeria",False,Twitter for Android,2984,0
2019-10-11 10:05:03,"UNN Lecturer And Pastor Who Said #SexForGrades Video Was Doctored, Reverses His Claim After Backlash https://t.co/eOIayobYQ9",en,"Lagos, Nigeria",False,dlvr.it,0,0
2019-10-11 10:04:44,"UNILAG Sets Up Panel To Try Boniface Igbenehu, Oladipo Over #SexForGrades Scandal https://t.co/P8g5YKG69d https://t.co/8BDEciLwXb",in,,False,WordPress.com,0,0
2019-10-11 10:04:40,"RT @ShehuSani: A lecturer condemned #Sexforgrades on his facebook wall,one of his old female student  commented with “Hmmmnnnn”,within seco…",en,LAGOS,False,Twitter for Android,2984,0
2019-10-11 10:04:23,"RT @ShehuSani: A lecturer condemned #Sexforgrades on his facebook wall,one of his old female student  commented with “Hmmmnnnn”,within seco…",en,Nigeria,False,Twitter for Android,2984,0
2019-10-11 10:04:20,"RT @ShehuSani: A lecturer condemned #Sexforgrades on his facebook wall,one of his old female student  commented with “Hmmmnnnn”,within seco…",en,JOStified,False,Twitter for Android,2984,0
2019-10-11 10:04:19,RT @Arafati_: Issues dey paa😃😃.... #sexforgrades come noor another release #usebluebird for cheats 😂😂😂 https://t.co/hOkrn5AHpx,en,"Accra, Ghana",False,Twitter for iPhone,1,0
2019-10-11 10:04:17,"RT @ShehuSani: A lecturer condemned #Sexforgrades on his facebook wall,one of his old female student  commented with “Hmmmnnnn”,within seco…",en,,False,Twitter for Android,2984,0
2019-10-11 10:04:03,Who is Kiki Mordi? (#SexForGrades) via @everyevery_ng #everyeveryng #kikimordi #bbcafrica #nigerianuniversities… https://t.co/p0URhmRy0d,tl,"Abuja, Nigeria",False,Twitter Web Client,0,0
2019-10-11 10:03:58,"RT @ShehuSani: A lecturer condemned #Sexforgrades on his facebook wall,one of his old female student  commented with “Hmmmnnnn”,within seco…",en,,False,Twitter for iPhone,2984,0
2019-10-11 10:03:53,"RT @ShehuSani: A lecturer condemned #Sexforgrades on his facebook wall,one of his old female student  commented with “Hmmmnnnn”,within seco…",en,"Kaduna, Nigeria",False,Twitter for Android,2984,0
2019-10-11 10:03:53,"#SexForGrades: A new documentary exposes sexual harassment at West African universities. 
Now to protect the female… https://t.co/o5Jof2eJhT",en,"ARISHINAKUNTE, Tal. Nelmangala",False,Twitter Web Client,0,0
2019-10-11 10:03:53,"RT @ShehuSani: A lecturer condemned #Sexforgrades on his facebook wall,one of his old female student  commented with “Hmmmnnnn”,within seco…",en,"Kaduna, Nigeria",False,Twitter for Android,2984,0
2019-10-11 10:03:46,#sexforgrades baaaad https://t.co/PqnrNul87s,und,tamale,False,Twitter Web App,0,1
2019-10-11 10:03:38,"RT @ShehuSani: A lecturer condemned #Sexforgrades on his facebook wall,one of his old female student  commented with “Hmmmnnnn”,within seco…",en,"Norway, by God’s grace ",False,Twitter for iPhone,2984,0
2019-10-11 10:03:34,"RT @ShehuSani: A lecturer condemned #Sexforgrades on his facebook wall,one of his old female student  commented with “Hmmmnnnn”,within seco…",en,"Kano, Nigeria",False,Twitter for iPhone,2984,0
2019-10-11 10:03:33,"RT @ShehuSani: A lecturer condemned #Sexforgrades on his facebook wall,one of his old female student  commented with “Hmmmnnnn”,within seco…",en,,False,Twitter for Android,2984,0
2019-10-11 10:03:28,"RT @ShehuSani: A lecturer condemned #Sexforgrades on his facebook wall,one of his old female student  commented with “Hmmmnnnn”,within seco…",en,"Enugu, Nigeria",False,Twitter for Android,2984,0
2019-10-11 10:03:28,RT @dejitoye: Great to learn that Prof Ayo Atsenuwa will be heading #SexForGrades probe in @UnilagNigeria. This was something i was hoping…,en,Somewhere in Nigeria,False,Twitter for Android,1,0
2019-10-11 10:03:15,RT @oluremisonaiya: Can't get this off my mind: @kikimordi had to drop out of univ cos of #SexForGrades; @emekachukwuleta lost his MTN scho…,en,"Lagos, Nigeria",False,Twitter for Android,497,0
2019-10-11 10:03:12,"RT @emekachukwuleta: A thread. #SexForGrades

I won the much coveted MTN scholarship just after my first year in Uni. It was a proud moment…",en,"Lagos, Nigeria",False,Twitter for iPhone,4076,0
2019-10-11 10:03:10,Issues dey paa😃😃.... #sexforgrades come noor another release #usebluebird for cheats 😂😂😂 https://t.co/hOkrn5AHpx,en,"Sekondi Takoradi, Ghana",False,Twitter for Android,1,6
2019-10-11 10:03:05,"RT @PJamadi: Ladies please do not pick a course you  know you can’t handle just because of what every feeling you think, you will end up in…",en,L172.s,False,Twitter for iPhone,48,0
