"name","username","time","timestamp","text"
"UNILAG x CITIZEN©","@Davooholy","Oct 17, 2019 8:18 AM","1571296724","
  For everything data service @DataFlexx 
Call/whatsapp 08182406488pic.twitter.com/nfdC1UwTIp
"
"Ibrahim Salawu","@UnilagOlodo","Oct 17, 2019 8:18 AM","1571296690","
  Hehe
"
"Ibrahim Salawu","@UnilagOlodo","Oct 17, 2019 8:17 AM","1571296659","
  Lmfaooo
"
"Joyner B","@I_am_bankz007","Oct 17, 2019 8:16 AM","1571296609","
  Unilag
"
"Unilag Elite","@Unilagelite","Oct 17, 2019 8:16 AM","1571296592","
  Do you remember when you joined Twitter? I do! #MyTwitterAnniversarypic.twitter.com/jCwz16FEls
"
"okonye delesheriff","@delesheriff","Oct 17, 2019 8:15 AM","1571296550","
  Unilag Dli New Application and Requirements 2020 https://www.universitieslink.com/unilag-dli-new-application-and-requirements-2020/ …pic.twitter.com/J3SRytRvvm
"
"UNILAG x CITIZEN©","@Davooholy","Oct 17, 2019 8:14 AM","1571296463","
  Eharo
"
"UNILAG x CITIZEN©","@Davooholy","Oct 17, 2019 8:14 AM","1571296449","
  She's in her husbands house ...she quit music for love
"
"Ayoola","@i_olaelixir","Oct 17, 2019 8:10 AM","1571296257","
  Unilag students can relate 
"
"DigitalClusterz","@DigitalClusterz","Oct 17, 2019 8:08 AM","1571296115","
  UNILAG launches task force on sexual harassment http://punchng.com/unilag-launches-task-force-on-sexual-harassment/ … pic.twitter.com/ymkDmKiLUp https://mobile.twitter.com/DigitalClusterz/status/1184726390391877632 …pic.twitter.com/uVVHZzOems
"
"Goschoolnews","@Goschoolnewss","Oct 17, 2019 8:08 AM","1571296112","
  UNILAG takes action to curb sexual harassment, intimidation of students

The University of Lagos has set up a task force to address issues of sexual harassment with a view to stemming the ugly tide.

NAN reports that the university’s Principal Assistant … https://ift.tt/2IZnGSm 
"
"NIGERIAN MONITOR BREAKING NEWS | TITOPE BLOG","@titopeblog","Oct 17, 2019 8:08 AM","1571296085","
  UNILAG Raises Task Force To Check Sexual Harassment, Other Offences https://ift.tt/2MMTuer 
"
"DigitalClusterz","@DigitalClusterz","Oct 17, 2019 8:07 AM","1571296057","
  Sex for grades: UNILAG takes action to curb sexual harassment, intimidation of students https://dailypost.ng/2019/10/17/sex-grades-unilag-takes-action-curb-sexual-harassment-intimidation-students/ …pic.twitter.com/y01IPQqw7F
"
"UNILAG x CITIZEN©","@Davooholy","Oct 17, 2019 8:07 AM","1571296048","
  Now
"
"9japarol","@9japaroldotcom","Oct 17, 2019 8:07 AM","1571296027","
  UNILAG launches task force on sexual harassment
http://punchng.com/unilag-launches-task-force-on-sexual-harassment/ … https://ift.tt/32ziL2c 
"
"UNILAG x CITIZEN©","@Davooholy","Oct 17, 2019 8:07 AM","1571296020","
  Sad enough they are not smart
"
"cheese.cakesss","@MissWanix1","Oct 17, 2019 8:06 AM","1571295992","
  What the actually fuck is this this morning !?!?!.. so suddenly all these lecturers want to hold classes and tests two days to exams .. UNILAG WTF!?!?.. Oh plus ,we still don't have a timetable .. clowns!
"
"Aisha Wakaso Blog","@aishawakasoblog","Oct 17, 2019 8:04 AM","1571295847","
  Sex for grades: UNILAG takes action to curb sexual harassment, intimidation of students http://aishawakasoblog.com.ng/sex-for-grades-unilag-takes-action-to-curb-sexual-harassment-intimidation-of-students/ …pic.twitter.com/bfG9x0tanm
"
"Deji Sadiq","@deji_of_lagos","Oct 17, 2019 8:03 AM","1571295802","
  Sex-for-grades: UNILAG Inaugurates Task Force On Sexual Harassment

The entrance of the University Of Lagos 

The University of Lagos has set up a task force to address issues of sexual harassment with a view to stemming it, according to the News Agen… https://ift.tt/2P0qH8K pic.twitter.com/vCoTk8pT8E
"
"DJ Drop","@djdropworld","Oct 17, 2019 8:03 AM","1571295794","
  I heard they were trying to change the engine oil of the CBN Van.

#onitsha #InnosonVehicles #tbt #thursday #Nigeria #lagos #YCeeVsZAHEER #YEYEBOYFRIEND #Onitsha #Anambra  #Obiano #Ajah #ChristJesus #abeokuta  #madeinnigeria #lagos #un #unilag #osun #ogustate #cnnexposedhttps://twitter.com/segalink/status/1184593572999454720 …
"
"Gatmash Blog","@gatmash","Oct 17, 2019 8:02 AM","1571295769","
  Sex for grades: UNILAG takes action to curb sexual harassment, intimidation of students https://gatmash.com/2019/10/17/sex-for-grades-unilag-takes-action-to-curb-sexual-harassment-intimidation-of-students/ …pic.twitter.com/9opgCbDOEb
"
"DigitalClusterz","@DigitalClusterz","Oct 17, 2019 8:02 AM","1571295757","
  UNILAG launches task force on sexual harassment
http://punchng.com/unilag-launches-task-force-on-sexual-harassment/ …pic.twitter.com/ymkDmKiLUp
"
"9japarol  💻","@9japarol_com","Oct 17, 2019 8:01 AM","1571295694","
  UNILAG launches task force on sexual harassment
http://punchng.com/unilag-launches-task-force-on-sexual-harassment/ … https://ift.tt/32ziL2c 
"
"UNILAG x CITIZEN©","@Davooholy","Oct 17, 2019 7:59 AM","1571295552","
  I saw what you did there....
"
"C. Daniels","@datwordsmith","Oct 17, 2019 7:59 AM","1571295544","
  Sex-for-grades: UNILAG Inaugurates Task Force On Sexual Harassment http://dlvr.it/RGMXwV pic.twitter.com/J6kEyjGMaf
"
"mideno bayagbon","@MidenoBayagbon","Oct 17, 2019 7:58 AM","1571295520","
  UNILAG raises task force to check sexual harassment https://www.thenewsguru.com/?p=216140 
"
"Igwe","@Thesasquatch_","Oct 17, 2019 7:56 AM","1571295405","
  Unilag 200L..probably picking beans to chow with bread lol. 
Pretty much where I envisaged id be in 10 years.
Great career
Decent pay 
Professional qualifications
Worked in a big four. 
Work in Private Equity 
Really good at what I do. 

We thank God for all https://twitter.com/natekorl/status/1184546087106961408 …
"
"UNILAG x CITIZEN©","@Davooholy","Oct 17, 2019 7:55 AM","1571295342","
  “Don’t call me after 10pm”
“Don’t call me before 8am”
“How was your night is a rude question”
“Tell me about yourself is an annoying question”
“Don’t text me on twitter when I say goodnight on WhatsApp”

Lol, these rules are only applicable to those we don’t like.
"
"Best9jamusic.com","@Best9jamusic1","Oct 17, 2019 7:54 AM","1571295285","
  Sex for grades: UNILAG takes action to curb sexual harassment, intimidation of students http://www.best9jamusic.com.ng/news/education/sex-for-grades-unilag-takes-action-to-curb-sexual-harassment-intimidation-of-students/ …pic.twitter.com/KqkrUf9P6S
"
"Sparkross D Tick Boi","@Spark_ross","Oct 17, 2019 7:54 AM","1571295283","
  Sex for grades: UNILAG takes action to curb sexual harassment, intimidation of students http://www.best9jamusic.com.ng/news/education/sex-for-grades-unilag-takes-action-to-curb-sexual-harassment-intimidation-of-students/ …pic.twitter.com/ddi2tmu75T
"
"Goschoolnews","@Goschoolnewss","Oct 17, 2019 7:53 AM","1571295196","
  UNILAG stakeholders worry about library project, others

Former students of the University of Lagos (UNILAG), under the aegis of the concerned stakeholders of University of Lagos have expressed concerns that a contractor handling the university’s library… https://ift.tt/31mO13p 
"
"Daramola Psalm","@PsalmofGod","Oct 17, 2019 7:53 AM","1571295188","
  I just love his simple yet classy dress sense
"
"Tribune Point Weekly","@TribunePointNGR","Oct 17, 2019 7:52 AM","1571295124","
  Sex for grades: UNILAG takes action to curb sexual harassment, intimidation of students https://www.tribunepointweekly.com/sex-for-grades-unilag-takes-action-to-curb-sexual-harassment-intimidation-of-students/ …pic.twitter.com/TM8UIqscwM
"
"GraciousMe","@maryann_asuzu","Oct 17, 2019 7:51 AM","1571295100","
  Season for crops 
Get it link in Bio
#fashionista #fashion #love #croptop #tbt #naija #unilag #lasu #jumiafashion #jumia #naijafashionista #konga #kongafashion #bbnaija #ootd  #ootdfashion @ Yaba Lagos State https://www.instagram.com/p/B3tby0-FDbW/?igshid=e1ixv0vf082b …
"
"THAT UNILAG SWIMMER  🐬","@iStarBROPE","Oct 17, 2019 7:49 AM","1571294994","
  Unilag students, good morning... 

If you are a student of another school, please get in line - Buhari is coming to tell you your own ""good morning"" 
"
"The Citi Media","@thecitimedia","Oct 17, 2019 7:48 AM","1571294926","
  UNILAG Raises Task Force To Check Sexual Harassment, Other Offences https://www.citiloaded.com/unilag-raises-task-force-to-check-sexual-harassment-other-offences/ …pic.twitter.com/NvqKjyc5ya
"
"Unilag FM 103.1","@UnilagFM","Oct 17, 2019 7:48 AM","1571294909","
  #UNILAGTODAY with @MDL_LAMU <> #NP dejavu by @Ajaezeo  stay tuned & keep it locked.
"
"Unilag FM 103.1","@UnilagFM","Oct 17, 2019 7:43 AM","1571294632","
  #UNILAGTODAY with @MDL_LAMU <> #NP no wahala by @mslisayaro stay tuned & keep it locked. cc @flyest_ent
"
"Abubakar Sidiq Usman","@MrAbuSidiq","Oct 17, 2019 7:43 AM","1571294593","
  Thank you
"
"Mr Zulai","@MrZulai","Oct 17, 2019 7:42 AM","1571294530","
  The University of Lagos (UNILAG) has set up a task force to handle sexual harassment issues. 

https://thenationonlineng.net/unilag-gets-sexual-harassment-task-force/ …
"
"Abisoye Balogun","@Surestbisoye","Oct 17, 2019 7:41 AM","1571294519","
  @lindaikeji Hello, good day Ma pls I need your help. I'm a student of Unilag studying Urban and Regional Planning year 3 currently going to year 4. I need funds to get a proficient laptop for my course as I need to be equipped with several professional softwares. 200k. Thanks.
"
"Akin Oke","@elbethelconcept","Oct 17, 2019 7:41 AM","1571294487","
  Am waiting to see our new SSA on new media wear his own suit like the SA with the Gov.
"
"Darth Pocahontas 🌑","@StephanieAkiga","Oct 17, 2019 7:40 AM","1571294432","
  Meanwhile in unilag... pic.twitter.com/KvSJ9dgoWK
"
"Unilag FM 103.1","@UnilagFM","Oct 17, 2019 7:40 AM","1571294414","
  #UNILAGTODAY with @MDL_LAMU <> #NP nsogbu  by @evokaycee stay tuned & keep it locked. cc @pocarlee
"
"Avoid Lagos Traffic","@trafficbutter","Oct 17, 2019 7:40 AM","1571294405","
  [7.21am] #LagosIbadanExp #3MB #Ikoyi #AMTrafficUpdate Kara inw Berger is slow due to ongoing road construction. Berger down to Carwash, IyanaOworo is GTG. IyanaOworo inw Unilag Waterfront is good. @trafficbutter @lagostelevision http://dlvr.it/RGMVbM   VIA link
"
"Daily Post Nigeria","@DailyPostNGR","Oct 17, 2019 7:40 AM","1571294403","
  Sex for grades: UNILAG takes action to curb sexual harassment, intimidation of students https://dailypost.ng/2019/10/17/sex-grades-unilag-takes-action-curb-sexual-harassment-intimidation-students/ …pic.twitter.com/dRMsi17tzN
"
"Avoid Lagos Traffic","@trafficbutter","Oct 17, 2019 7:40 AM","1571294402","
  [7.21am] #LagosIbadanExp #3MB #Ikoyi #AMTrafficUpdate Kara inw Berger is slow due to ongoing road construction. Berger down to Carwash, IyanaOworo is GTG. IyanaOworo inw Unilag Waterfront is good. @trafficbutter VIA @followlastma
"
"Mo_sope_foluwa","@mo_sopefoluwa","Oct 17, 2019 7:39 AM","1571294393","
  I won't be around again, but I'm sure the new members of PSRC OAU will be willing to attend.
"
"CBN Gov Akinsola Ak 🇳🇬","@cbngov_akin1","Oct 17, 2019 7:39 AM","1571294353","
  Thanks Ma
"
"Unilag FM 103.1","@UnilagFM","Oct 17, 2019 7:38 AM","1571294291","
  #UNILAGTODAY with @MDL_LAMU <> #NP vybe & riddim by @SheyeBanks  stay tuned & keep it locked.
"
"The National Reporter","@thenationalrep","Oct 17, 2019 7:38 AM","1571294287","
  UNILAG raises task force to check sexual harassment, other offences http://dlvr.it/RGMV9B pic.twitter.com/zEnzeOutfR
"
"Willy Ibimina Jim George #Journalist_Mindset 🔱 🇳🇬","@Journalist_Mind","Oct 17, 2019 7:38 AM","1571294280","
  
"
"InsightScoop.ng","@insightscoopng","Oct 17, 2019 7:37 AM","1571294220","
  UNILAG raises task force to check sexual harassment, other offences https://insightscoop.ng/2019/10/17/unilag-raises-task-force-to-check-sexual-harassment-other-offences/ …pic.twitter.com/grEYuAuQTj
"
"segun from unilag","@Larryfromlagos","Oct 17, 2019 7:36 AM","1571294184","
  I definitely will skip his songs
"
"Unilag FM 103.1","@UnilagFM","Oct 17, 2019 7:35 AM","1571294141","
  #UNILAGTODAY with @MDL_LAMU <> #NP ANNA by @iamkikiderika stay tuned & keep it locked. cc @flyest_ent
"
"TELESQUIB TV","@telesquibtv","Oct 17, 2019 7:35 AM","1571294112","
  Sex for grades: UNILAG takes action to curb sexual harassment, intimidation of students https://media.telesquib.com/2019/10/17/sex-for-grades-unilag-takes-action-to-curb-sexual-harassment-intimidation-of-students/ …pic.twitter.com/ScwRU7LFOn
"
"TELESQUIB","@telesquib","Oct 17, 2019 7:35 AM","1571294110","
  Sex for grades: UNILAG takes action to curb sexual harassment, intimidation of students https://media.telesquib.com/2019/10/17/sex-for-grades-unilag-takes-action-to-curb-sexual-harassment-intimidation-of-students/ …pic.twitter.com/lfod76dTTC
"
"Jubril A. Gawat","@Mr_JAGs","Oct 17, 2019 7:32 AM","1571293957","
  The Governor of Lagos State, Mr @jidesanwoolu in company of the SA on Education, Hon @TokunboWahab and other heads of parastatals, attended the International Week of the University of Lagos. 
#ForAGreaterLagos
#UNILAG pic.twitter.com/sXhiVyz4OY
"
"Uncle David","@Ofuya_","Oct 17, 2019 7:32 AM","1571293936","
  Unilag boy for that matter, sharp shooters
"
"Alan Afure","@VoicingNG","Oct 17, 2019 7:32 AM","1571293922","
  Sex for grades: UNILAG takes action to curb sexual harassment, intimidation of students http://dlvr.it/RGMTby pic.twitter.com/1panyNiY9e
"
"OFFICIALPETESTACK","@OFFICIALPETEST1","Oct 17, 2019 7:30 AM","1571293810","
  Sex for grades: UNILAG takes action to curb sexual harassment, intimidation of students https://essenceloaded.com/sex-for-grades-unilag-takes-action-to-curb-sexual-harassment-intimidation-of-students/ …
"
"Samson Ogunleye","@Ogunley00787221","Oct 17, 2019 7:30 AM","1571293805","
  Sex for grades: UNILAG takes action to curb sexual harassment, intimidation of students https://essenceloaded.com/sex-for-grades-unilag-takes-action-to-curb-sexual-harassment-intimidation-of-students/ …
"
"Oyesolaofficial","@Oyesola13","Oct 17, 2019 7:30 AM","1571293803","
  Sex for grades: UNILAG takes action to curb sexual harassment, intimidation of students https://essenceloaded.com/sex-for-grades-unilag-takes-action-to-curb-sexual-harassment-intimidation-of-students/ …
"
"Essenceloaded TV #Followback","@essenceloaded","Oct 17, 2019 7:29 AM","1571293795","
  Sex for grades: UNILAG takes action to curb sexual harassment, intimidation of students https://essenceloaded.com/sex-for-grades-unilag-takes-action-to-curb-sexual-harassment-intimidation-of-students/ …
"
"PerfectionBiz Tech.","@perfectionbiz","Oct 17, 2019 7:29 AM","1571293793","
  Sex for grades: UNILAG takes action to curb sexual harassment, intimidation of students https://essenceloaded.com/sex-for-grades-unilag-takes-action-to-curb-sexual-harassment-intimidation-of-students/ …
"
"TallJohn 🌍","@JohnFanimokun","Oct 17, 2019 7:28 AM","1571293739","
  I'm honored..thanks dear!
"
"Fresh News Int'l","@freshnewsnowng","Oct 17, 2019 7:27 AM","1571293646","
  Sex for grades: UNILAG takes action to curb sexual harassment, intimidation of students https://freshnewsnow.com/sex-for-grades-unilag-takes-action-to-curb-sexual-harassment-intimidation-of-students/ …
"
"Music247loaded.com.ng","@music247loaded","Oct 17, 2019 7:27 AM","1571293632","
  Sex for grades: UNILAG takes action to curb sexual harassment, intimidation of students https://music247loaded.ng/sex-for-grades-unilag-takes-action-to-curb-sexual-harassment-intimidation-of-students/ …
"
"MusicGURU","@Eme_krizzle","Oct 17, 2019 7:27 AM","1571293630","
  Sex for grades: UNILAG takes action to curb sexual harassment, intimidation of students https://music247loaded.ng/sex-for-grades-unilag-takes-action-to-curb-sexual-harassment-intimidation-of-students/ …
"
"Music247Loaded NG","@MUSIC247_NG","Oct 17, 2019 7:27 AM","1571293627","
  Sex for grades: UNILAG takes action to curb sexual harassment, intimidation of students https://music247loaded.ng/sex-for-grades-unilag-takes-action-to-curb-sexual-harassment-intimidation-of-students/ …
"
"segun from unilag","@Larryfromlagos","Oct 17, 2019 7:26 AM","1571293611","
  We do tf
"
"LASTMA","@followlastma","Oct 17, 2019 7:25 AM","1571293554","
  [7.21am] #LagosIbadanExp #3MB #Ikoyi #AMTrafficUpdate
Kara inw Berger is slow due to ongoing road construction.
Berger down to Carwash, IyanaOworo is GTG.
IyanaOworo inw Unilag Waterfront is good.
@TrafficChiefNG @Gidi_Traffic @trafficbutter @lagostelevision @lagostraffic961
"
"Goschoolnews","@Goschoolnewss","Oct 17, 2019 7:23 AM","1571293407","
  Don seeks greater attention for literacy

Former Dean Faculty of Education University of Lagos (UNILAG) Prof Olasupo Jegede has urged the government to pay more attention to literacy.

He made the call at a lecture titled: ‘’Values and strategies of adul… https://ift.tt/2OR89rH 
"
"eguando tone jeff","@teguando1","Oct 17, 2019 7:18 AM","1571293114","
  So honoured.
"
"GeneralBlog","@generalblogng","Oct 17, 2019 7:17 AM","1571293078","
  Experts advocate learning of interconnected world at UNILAG international week - https://generalblog.com.ng/experts-advocate-learning-of-interconnected-world-at-unilag-international-week/ …pic.twitter.com/uP9O2DJz1Y
"
"9jaunlocked","@9jaunlocked","Oct 17, 2019 7:15 AM","1571292941","
  Sex-for-grades: UNILAG Inaugurates Task Force On Sexual Harassment https://9jaunlocked.com/2019/10/16/sex-for-grades-unilag-inaugurates-task-force-on-sexual-harassment/ …pic.twitter.com/p52GP3UmgI
"
"Unilag FM 103.1","@UnilagFM","Oct 17, 2019 7:15 AM","1571292924","
   Homes Buzzing with jamz on 
With 
@iamradioduke
 #ThrowbackThursday 
#MorningRush
#ThursdayThoughts  
 California Love-@2PAC 
Tune Up the 
"
"Unilag #sexforGrades","@DeafFocus","Oct 17, 2019 7:14 AM","1571292873","
  His not on Twitter..  If you need safety pray
"
"Punster","@Khal_zimo","Oct 17, 2019 7:11 AM","1571292717","
  Send everyone packing
"
"AKOOGUN ONIBA","@larwhizil","Oct 17, 2019 7:08 AM","1571292525","
  So I'm starting my medicals today since year one I pray those guys at Unilag medical center don't eat me up.
"
"Unilag Antivirus","@aghahowadaniel_","Oct 17, 2019 7:08 AM","1571292514","
  @aghahowadaniel_
"
"Unilag FM 103.1","@UnilagFM","Oct 17, 2019 7:08 AM","1571292497","
   Homes Buzzing with jamz on 
With 
@iamradioduke
 #ThrowbackThursday 
#MorningRush
#ThursdayThoughts  
 No Love - @Eminem x @LilTunechi 
Tune Up the 
#HappyBirthdayEminem
"
"DOUGHA JUDE","@Earl_Dougha","Oct 17, 2019 7:06 AM","1571292374","
  And those ones even took forever to get to unilag... My grievance was with those ones close to the location of the incident.. They didn't even show up.... https://twitter.com/TheTyecoon/status/1184708803935326208 …
"
"Jumu'ah Abiodun","@Jumuahabiodun","Oct 17, 2019 7:03 AM","1571292233","
  UNILAG Launches Task Force On Sexual Harassment http://www.thegazellenews.com/2019/10/17/unilag-launches-task-force-on-sexual-harassment/ …pic.twitter.com/odNdS2554T
"
"Omoba 'Nekan","@princedeyemi","Oct 17, 2019 7:03 AM","1571292232","
  UNILAG Launches Task Force On Sexual Harassment http://www.thegazellenews.com/2019/10/17/unilag-launches-task-force-on-sexual-harassment/ …pic.twitter.com/wLbemCwxO1
"
"The Gazelle News.com","@TheGazelleNews","Oct 17, 2019 7:03 AM","1571292230","
  UNILAG Launches Task Force On Sexual Harassment http://www.thegazellenews.com/2019/10/17/unilag-launches-task-force-on-sexual-harassment/ …pic.twitter.com/ANAEcBZLiE
"
"Ent -Reloaded","@ent_reloaded","Oct 17, 2019 7:02 AM","1571292175","
  UNILAG Raises Task Force To Check Sexual Harassment, Other Offences https://ift.tt/2nR84ZR 
"
"Abisoye Balogun","@Surestbisoye","Oct 17, 2019 7:01 AM","1571292114","
  @Zlatan_Ibile  Baba Good day, pls I need your help. I'm a student of Unilag studying Urban and Regional Planning year 3 currently going to year 4. I need funds to get a proficient laptop for my course as I need to be equipped with several professional softwares. 200k. Thanks.
"
"Ent -Reloaded","@ent_reloaded","Oct 17, 2019 7:01 AM","1571292085","
  UNILAG Raises Task Force To Check Sexual Harassment, Other Offences https://ift.tt/2nR84ZR pic.twitter.com/H8hOX7dLLL
"
"‖̳̿They ᶜᵃˡˡуυυѕυρн®","@Yus4allah","Oct 17, 2019 7:01 AM","1571292083","
  Unilag Graduating Muslim Students Dinner&Awards night is here
Get your tickets today Limited slots available. 3k for Undergraduates and 4k for Graduating Class.

Get your tickets now and give a marvelous testimony afterwards. 
@unilag_mssn @unilagpic.twitter.com/KQNqfEd32u
"
"Unilag FM 103.1","@UnilagFM","Oct 17, 2019 6:58 AM","1571291921","
   Homes Buzzing with jamz on 
With 
@iamradioduke
 #ThrowbackThursday 
#MorningRush
#ThursdayThoughts  
 Take banana - @DPRINCEMAVIN 
Tune Up the 
"
"Solomon-Ryan Ighallo","@thebigteddy_boi","Oct 17, 2019 6:57 AM","1571291842","
  Reposted from @thebigteddy_boi  -  Repost to an aspiring model
#repost #aspiringmodels #lagosnigeria #modelsneeded #regrann #style #post #girl #beauty #modelling #rtfreezev2 #fashionstyling #fashiondesign #unilag… https://www.instagram.com/p/B3tVlBjAFwC/?igshid=1kwonleg25wkc …
"
"Unilag FM 103.1","@UnilagFM","Oct 17, 2019 6:55 AM","1571291717","
   Homes Buzzing with jamz on 
With 
@iamradioduke
 #ThrowbackThursday 
#MorningRush
#ThursdayThoughts  
 Lost Of Words - @lumigrian 
Tune Up the 
"
"Naijapops #newsheadlines#newspaperreview#topstorie","@bet9jas","Oct 17, 2019 6:51 AM","1571291493","
  I've just posted a new blog: UNILAG Raises Task Force To Check Sexual Harassment, Other Offences http://bit.ly/31pADLI 
"
"Cynthia Nnadi","@inkpharm","Oct 17, 2019 6:49 AM","1571291398","
  
"
"DOUGHA JUDE","@Earl_Dougha","Oct 17, 2019 6:49 AM","1571291387","
  The sad thing is, the ones inside unilag didn't even show up. It was the fire service in ojuelegba that came.. After students put out the fire...
Students picked up stones and pursued them cus they weren't available when they were needed.. https://twitter.com/Earl_Dougha/status/1184707529802166274 …
"
"Unilag FM 103.1","@UnilagFM","Oct 17, 2019 6:48 AM","1571291307","
   Homes Buzzing with jamz on 
With 
@iamradioduke
 #ThrowbackThursday 
#MorningRush
#ThursdayThoughts  
 Winner - @mersea21 
Tune Up the 
"
"DOUGHA JUDE","@Earl_Dougha","Oct 17, 2019 6:47 AM","1571291260","
  I remember when a fire incident (car) happened in unilag some years back. Right in front of moremi hostel.. If you're familiar with unilag you'd know there's a fire service park close to that hostel.. Those bastards didn't show up until students put out the fire.
"
"Unilag FM 103.1","@UnilagFM","Oct 17, 2019 6:44 AM","1571291081","
   Homes Buzzing with jamz on 
With 
@iamradioduke
 #ThrowbackThursday 
#MorningRush
#ThursdayThoughts  
 Over The Moon - @IamDrSID 
Tune Up the 
"
"News Express Nigeria","@NewsExpressNgr","Oct 17, 2019 6:43 AM","1571291034","
  UNILAG sets up task force on sexual harassment https://www.newsexpressngr.com/news/84638-UNILAG-sets-up-task-force-on-sexual-harassment …
"
"Solomon-Ryan Ighallo","@thebigteddy_boi","Oct 17, 2019 6:43 AM","1571291027","
  Repost to an aspiring model
#repost #aspiringmodels #lagosnigeria #modelsneeded #regrann #style #post #girl #beauty #modelling #rtfreezev2 #fashionstyling #fashiondesign #unilag #yabatech #malemodels #femalemodels… https://www.instagram.com/p/B3tUBgyHlvN/?igshid=18tf1ejs18kmx …
"
"Unilag FM 103.1","@UnilagFM","Oct 17, 2019 6:41 AM","1571290893","
   Homes Buzzing with jamz on 
With 
@iamradioduke
 #ThrowbackThursday 
#MorningRush
#ThursdayThoughts  
 Gimme Afrobeat - @DSBnIkeOkani c @BestAmakhian 
Tune Up the 
"
"9javenue","@9javenue","Oct 17, 2019 6:40 AM","1571290847","
  Sex-for-grades: UNILAG Inaugurates Task Force On Sexual Harassment https://9javenue.com/sex-for-grades-unilag-inaugurates-task-force-on-sexual-harassment/ …pic.twitter.com/UaDaZCJJYS
"
"Unilag FM 103.1","@UnilagFM","Oct 17, 2019 6:37 AM","1571290666","
   Homes Buzzing with jamz on 
With 
@iamradioduke
 #ThrowbackThursday 
#MorningRush
#ThursdayThoughts  
 Alingo- @rudeboypsquare x @PeterPsquare 
Tune Up the 
"
"Unilag FM 103.1","@UnilagFM","Oct 17, 2019 6:33 AM","1571290408","
   Homes Buzzing with jamz on 
With 
@iamradioduke
 #ThrowbackThursday 
#MorningRush
#ThursdayThoughts  
 Nawty - @cfemiddymusic 
Tune Up the 
"
"Unilag FM 103.1","@UnilagFM","Oct 17, 2019 6:29 AM","1571290198","
   Homes Buzzing with jamz on 
With 
@iamradioduke
 #ThrowbackThursday 
#MorningRush
#ThursdayThoughts  
 Yolo Yolo - @iamseyishay 
Tune Up the 
"
"Unilag FM 103.1","@UnilagFM","Oct 17, 2019 6:29 AM","1571290196","
   Homes Buzzing with jamz on 
With 
@iamradioduke
 #ThrowbackThursday 
#MorningRush
#ThursdayThoughts  
 Omo Alara - @OnelyfMO6 x @officialpasuma 
Tune Up the 
"
"Unilag FM 103.1","@UnilagFM","Oct 17, 2019 6:26 AM","1571289982","
   Homes Buzzing with jamz on 
With 
@iamradioduke
 #ThrowbackThursday 
#MorningRush
#ThursdayThoughts  
 Normal Life - @decoojay 
Tune Up the 
"
"NewsDey.com","@NewsDeyNigeria","Oct 17, 2019 6:23 AM","1571289834","
  UNILAG Raises Task Force To Check Sexual Harassment, Other Offences https://www.express.co.uk/news/world/920373/brexit-news-project-fear-economy-trade-Elmar-Brok?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+daily-express-news-showbiz+%28Express+%3A%3A+News+%2F+Showbiz+Feed%29 …
"
"Unilag FM 103.1","@UnilagFM","Oct 17, 2019 6:22 AM","1571289742","
   Homes Buzzing with jamz on 
With 
@iamradioduke
 #ThrowbackThursday 
#MorningRush
#ThursdayThoughts  
 Double 6- @Oluseyiflight c @freshprincesina 
Tune Up the 
"
"Unilag FM 103.1","@UnilagFM","Oct 17, 2019 6:22 AM","1571289736","
   Homes Buzzing with jamz on 
With 
@iamradioduke @Agba_drealdeal 
 #ThrowbackThursday 
#MorningRush
#ThursdayThoughts  
 God no Go Shame Us -@17Rollingz 
Tune Up the 
"
"segun from unilag","@Larryfromlagos","Oct 17, 2019 6:19 AM","1571289596","
  Tiwa Savage is finer than Beyoncé
"
"Unilag FM 103.1","@UnilagFM","Oct 17, 2019 6:17 AM","1571289456","
   Homes Buzzing with jamz on 
With 
@iamradioduke
 #ThrowbackThursday 
#MorningRush
#ThursdayThoughts  
 King Kong Remix - @VectorThaViper 
Tune Up the 
"
"Unilag FM 103.1","@UnilagFM","Oct 17, 2019 6:17 AM","1571289452","
   Homes Buzzing with jamz on 
With 
@iamradioduke @Agba_drealdeal 
 #ThrowbackThursday 
#MorningRush
#ThursdayThoughts  
 Like Dat - @SkopieAlweda x @Auproofficial 
Tune Up the 
"
"OMO NAIJA  🇳🇬","@hardeymedin","Oct 17, 2019 6:17 AM","1571289424","
  Unilag lecturers been offered sex for grade https://twitter.com/ibnOmar27/status/1181708960811933697 …
"
"Unilag FM 103.1","@UnilagFM","Oct 17, 2019 6:14 AM","1571289246","
   Homes Buzzing with jamz on 
With 
@iamradioduke
 #ThrowbackThursday 
#MorningRush
#ThursdayThoughts  
 Are You Down - @mike_world_
Tune Up the 
"
"Unilag FM 103.1","@UnilagFM","Oct 17, 2019 6:14 AM","1571289242","
   Homes Buzzing with jamz on 
With 
@iamradioduke
 #ThrowbackThursday 
#MorningRush
#ThursdayThoughts  
 Hold Me Tight - @freshprincesina 
Tune Up the 
"
"Gidipoint.com","@officialgidip","Oct 17, 2019 6:09 AM","1571288959","
  UNILAG raises task force to check sexual harassment http://www.gidipoint.com/unilag-raises-task-force-to-check-sexual-harassment/ …pic.twitter.com/C1TqHo6VMc
"
